,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Glsxx,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmpxxx,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%,G+APer90,GlsxxPer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,AvgShotDistancePer90,FKShotsPer90,PKPer90,PKsAttPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,ProgPassesPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpxxxPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,SCADribPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,GCAPassLivePer90,GCAPassDeadPer90,GCADribPer90,GCAShPer90,GCAFldPer90,GCADefPer90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,DrbPastPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TimesTackledPer90,TimesTackled%Per90,CarriesPer90,TotalCarryDistancePer90,ProgCarryDistancePer90,ProgCarriesPer90,CarriesToFinalThirdPer90,CarriesToPenAreaPer90,CarryMistakesPer90,DisposesedPer90,ReceivedPassPer90,ProgPassesRecPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialLossPer90,AerialWin%Per90,90sPer90,AvgTeamPoss,OppTouches,TeamMins,TeamTouches90,pAdjTkl+IntPer90,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdjIntPer90,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjDrbPastPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,TouchCentrality,Tkl+IntPer600OppTouch,pAdjTouchesPer90,CarriesPer50Touches,ProgCarriesPer50Touches,ProgPassesPer50CmpPasses,Main Position
2156,2200,Sergio Arribas,es ESP,"MF,FW",Almería,es La Liga,22,2001,17,11,1112.0,5.0,0.4,5.0,34.0,12.0,35.3,2.75,0.97,0.15,0.42,16.7,1.0,0.0,0.0,5.2,5.2,0.15,-0.2,-0.2,277.0,355.0,78.0,3920.0,1041.0,169.0,195.0,86.7,78.0,92.0,84.8,16.0,38.0,42.1,0.0,1.0,1.4,-1.0,18.0,23.0,14.0,1.0,45.0,312.0,42.0,17.0,1.0,2.0,29.0,5.0,11.0,6.0,4.0,0.0,277.0,1.0,10.0,41.0,3.32,30.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,7.0,11.0,0.0,6.0,12.0,50.0,6.0,8.0,0.0,8.0,9.0,27.0,4.0,0.0,504.0,3.0,58.0,229.0,223.0,47.0,504.0,32.0,12.0,37.5,19.0,59.4,275.0,1551.0,802.0,23.0,16.0,7.0,24.0,12.0,305.0,50.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,49.0,15.0,14.0,51.7,0.4,0.03,0.4,2.75,0.97,2.86,0.22,0.08,0.01,0.03,1.35,0.08,0.0,0.0,0.42,0.42,0.01,-0.02,-0.02,22.42,28.73,6.31,317.27,84.25,13.68,15.78,7.02,6.31,7.45,6.86,1.29,3.08,3.41,0.0,0.08,0.11,-0.08,1.46,1.86,1.13,0.08,3.64,25.25,3.4,1.38,0.08,0.16,2.35,0.4,0.89,0.49,0.32,0.0,22.42,0.08,0.81,3.32,0.27,2.43,0.4,0.08,0.08,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.81,0.57,0.89,0.0,0.49,0.97,4.05,0.49,0.65,0.0,0.65,0.73,2.19,0.32,0.0,40.79,0.24,4.69,18.53,18.05,3.8,40.79,2.59,0.97,3.04,1.54,4.81,22.26,125.53,64.91,1.86,1.29,0.57,1.94,0.97,24.69,4.05,0.0,0.0,0.0,0.57,1.62,0.0,0.0,0.0,0.0,49.0,15.0,14.0,51.7,12.36,48.6,9835.0,1530.0,551.82,2.13,0.31,0.0,0.63,0.71,0.47,0.47,0.47,14.59,13.62,0.94,7.39,2.27,41.97,27.28,2.28,8.12,Right Winger
2157,2202,Sergio Camello,es ESP,FW,Rayo Vallecano,es La Liga,22,2001,14,7,644.0,1.0,0.0,0.0,10.0,4.0,40.0,1.4,0.56,0.0,0.0,18.6,0.0,0.0,0.0,1.2,1.2,0.12,-1.2,-1.2,117.0,151.0,77.5,1593.0,281.0,68.0,80.0,85.0,35.0,46.0,76.1,5.0,10.0,50.0,1.0,0.4,0.9,0.6,9.0,7.0,7.0,0.0,15.0,136.0,13.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,2.0,4.0,16.0,2.24,13.0,0.0,2.0,0.0,0.0,1.0,2.0,0.28,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,5.0,0.0,217.0,6.0,14.0,112.0,94.0,23.0,217.0,14.0,6.0,42.9,7.0,50.0,138.0,657.0,200.0,5.0,8.0,2.0,18.0,15.0,167.0,41.0,2.0,0.0,0.0,9.0,4.0,2.0,0.0,0.0,0.0,20.0,3.0,16.0,15.8,0.14,0.0,0.0,1.4,0.56,5.59,0.2,0.08,0.0,0.0,2.6,0.0,0.0,0.0,0.17,0.17,0.02,-0.17,-0.17,16.35,21.1,10.83,222.62,39.27,9.5,11.18,11.88,4.89,6.43,10.64,0.7,1.4,6.99,0.14,0.06,0.13,0.08,1.26,0.98,0.98,0.0,2.1,19.01,1.82,0.0,0.56,0.0,0.14,0.0,0.0,0.0,0.0,0.0,16.35,0.28,0.56,2.24,0.31,1.82,0.0,0.28,0.0,0.0,0.14,0.28,0.04,0.14,0.0,0.14,0.0,0.0,0.0,0.84,0.14,0.0,0.7,0.14,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.14,0.98,0.7,0.0,30.33,0.84,1.96,15.65,13.14,3.21,30.33,1.96,0.84,6.0,0.98,6.99,19.29,91.82,27.95,0.7,1.12,0.28,2.52,2.1,23.34,5.73,0.28,0.0,0.0,1.26,0.56,2.0,0.0,0.0,0.0,20.0,3.0,16.0,15.8,7.16,47.3,10670.0,1620.0,550.78,0.93,0.66,0.0,0.27,0.13,0.0,0.0,0.0,2.85,15.18,0.0,5.51,0.99,32.06,31.8,1.15,6.41,Centre-Forward
2158,2203,Sergio Gómez,es ESP,FW,Manchester City,eng Premier League,23,2000,2,0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,81.3,223.0,16.0,6.0,7.0,85.7,6.0,7.0,85.7,1.0,1.0,100.0,1.0,0.2,0.1,0.8,1.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,11.25,1.0,0.0,1.0,0.0,0.0,0.0,2.0,11.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,2.0,7.0,9.0,2.0,18.0,2.0,2.0,100.0,0.0,0.0,12.0,74.0,53.0,3.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.12,90.0,457.31,1254.38,90.0,33.75,39.38,482.06,33.75,39.38,482.06,5.62,5.62,562.5,5.62,1.12,0.56,4.5,5.62,0.0,0.0,0.0,5.62,84.38,5.62,0.0,5.62,0.0,5.62,5.62,0.0,0.0,0.0,0.0,73.12,0.0,0.0,11.25,63.28,5.62,0.0,5.62,0.0,0.0,0.0,11.25,63.28,5.62,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,5.62,0.0,0.0,101.25,0.0,11.25,39.38,50.62,11.25,101.25,11.25,11.25,562.5,0.0,0.0,67.5,416.25,298.12,16.88,0.0,5.62,0.0,0.0,67.5,11.25,0.0,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18,62.2,8748.0,1530.0,769.53,7.44,0.0,0.0,0.0,7.44,0.0,0.0,0.0,0.0,1.32,0.0,13.16,6.56,81.39,33.33,8.33,3.85,Left-Back
2159,2204,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,30,1993,14,14,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,512.0,61.7,11147.0,9494.0,41.0,41.0,100.0,125.0,128.0,97.7,148.0,341.0,43.4,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,341.0,171.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,3.0,0.22,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,542.0,404.0,536.0,7.0,0.0,0.0,542.0,0.0,0.0,0.0,0.0,0.0,282.0,1781.0,1048.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.77,36.89,4.45,803.23,684.12,2.95,2.95,7.21,9.01,9.22,7.04,10.66,24.57,3.13,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,24.57,12.32,3.96,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,22.77,0.0,0.0,0.22,0.02,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.65,0.07,39.06,29.11,38.62,0.5,0.0,0.0,39.06,0.0,0.0,0.0,0.0,0.0,20.32,128.33,75.52,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.14,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,6.0,4.0,0.0,100.0,13.88,48.3,10374.0,1530.0,560.71,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.07,3.87,0.0,0.07,6.97,0.0,40.43,26.01,0.0,0.0,Goalkeeper
2160,2205,Sergio Ramos,es ESP,DF,Sevilla,es La Liga,37,1986,8,8,717.0,1.0,0.13,1.0,11.0,6.0,54.5,1.38,0.75,0.09,0.17,13.5,0.0,0.0,0.0,0.6,0.6,0.06,0.4,0.4,379.0,430.0,88.1,7887.0,2918.0,132.0,140.0,94.3,175.0,189.0,92.6,69.0,92.0,75.0,0.0,0.0,0.1,0.0,1.0,31.0,0.0,0.0,21.0,418.0,11.0,10.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,379.0,1.0,2.0,7.0,0.88,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0,6.0,4.0,1.0,7.0,12.0,58.3,5.0,9.0,9.0,0.0,14.0,25.0,42.0,0.0,536.0,79.0,298.0,205.0,35.0,14.0,536.0,4.0,1.0,25.0,1.0,25.0,285.0,1327.0,651.0,2.0,1.0,2.0,4.0,4.0,324.0,2.0,3.0,1.0,0.0,10.0,9.0,3.0,0.0,0.0,1.0,57.0,28.0,16.0,63.6,0.13,0.02,0.13,1.38,0.75,6.84,0.17,0.09,0.01,0.02,1.69,0.0,0.0,0.0,0.08,0.08,0.01,0.05,0.05,47.57,53.97,11.06,990.0,366.28,16.57,17.57,11.84,21.97,23.72,11.62,8.66,11.55,9.41,0.0,0.0,0.01,0.0,0.13,3.89,0.0,0.0,2.64,52.47,1.38,1.26,0.0,1.63,0.0,0.13,0.0,0.0,0.0,0.0,47.57,0.13,0.25,0.88,0.11,0.63,0.0,0.0,0.13,0.13,0.0,0.13,0.02,0.0,0.0,0.0,0.13,0.0,0.0,1.38,1.13,0.75,0.5,0.13,0.88,1.51,7.32,0.63,1.13,1.13,0.0,1.76,3.14,5.27,0.0,67.28,9.92,37.41,25.73,4.39,1.76,67.28,0.5,0.13,3.14,0.13,3.14,35.77,166.57,81.72,0.25,0.13,0.25,0.5,0.5,40.67,0.25,0.38,0.13,0.0,1.26,1.13,3.0,0.0,0.0,1.0,57.0,28.0,16.0,63.6,7.97,55.2,9153.0,1530.0,627.0,3.5,5.88,1.26,0.0,1.96,0.98,0.98,0.7,31.25,17.86,1.68,10.73,3.5,60.94,26.59,0.19,2.77,Centre-Back
2161,2206,Sergio Reguilón,es ESP,DF,Manchester Utd,eng Premier League,27,1996,7,4,404.0,0.0,0.0,0.0,4.0,0.0,0.0,0.89,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,227.0,293.0,77.5,3366.0,1254.0,130.0,147.0,88.4,76.0,102.0,74.5,14.0,24.0,58.3,0.0,0.7,0.6,-0.7,7.0,16.0,3.0,1.0,23.0,236.0,55.0,5.0,0.0,0.0,26.0,44.0,6.0,1.0,4.0,0.0,227.0,2.0,7.0,13.0,2.9,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,6.0,2.0,5.0,8.0,17.0,47.1,9.0,8.0,0.0,8.0,5.0,18.0,7.0,0.0,355.0,8.0,69.0,140.0,148.0,9.0,355.0,11.0,3.0,27.3,4.0,36.4,177.0,808.0,417.0,11.0,4.0,2.0,8.0,1.0,206.0,35.0,3.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,19.0,5.0,8.0,38.5,0.0,0.0,0.0,0.89,0.0,0.0,0.2,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.04,0.04,0.01,-0.04,-0.04,50.57,65.27,17.26,749.85,279.36,28.96,32.75,19.69,16.93,22.72,16.6,3.12,5.35,12.99,0.0,0.16,0.13,-0.16,1.56,3.56,0.67,0.22,5.12,52.57,12.25,1.11,0.0,0.0,5.79,9.8,1.34,0.22,0.89,0.0,50.57,0.45,1.56,2.9,0.65,2.45,0.22,0.0,0.22,0.0,0.0,0.22,0.05,0.22,0.0,0.0,0.0,0.0,0.0,2.9,1.78,1.34,0.45,1.11,1.78,3.79,10.49,2.0,1.78,0.0,1.78,1.11,4.01,1.56,0.0,79.08,1.78,15.37,31.19,32.97,2.0,79.08,2.45,0.67,6.08,0.89,8.11,39.43,180.0,92.9,2.45,0.89,0.45,1.78,0.22,45.89,7.8,0.67,0.0,0.0,0.89,2.45,2.0,0.0,0.0,0.0,19.0,5.0,8.0,38.5,4.49,52.2,10381.0,1530.0,645.65,4.19,1.63,0.0,1.86,1.17,1.86,1.86,2.1,5.23,8.37,3.96,12.25,3.94,75.75,24.93,1.55,5.07,Left-Back
2162,2207,Sergio Ruiz,es ESP,MF,Granada,es La Liga,29,1994,16,11,963.0,0.0,0.0,0.0,3.0,0.0,0.0,0.28,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.3,0.3,0.1,-0.3,-0.3,432.0,505.0,85.5,6917.0,1888.0,211.0,230.0,91.7,183.0,202.0,90.6,26.0,44.0,59.1,0.0,0.3,0.3,-0.3,2.0,20.0,8.0,1.0,38.0,487.0,16.0,14.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,432.0,2.0,9.0,13.0,1.22,9.0,0.0,0.0,1.0,2.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,13.0,14.0,4.0,14.0,31.0,45.2,17.0,9.0,1.0,8.0,9.0,40.0,12.0,1.0,605.0,20.0,163.0,383.0,71.0,8.0,605.0,21.0,7.0,33.3,10.0,47.6,376.0,1959.0,900.0,11.0,9.0,1.0,15.0,7.0,410.0,9.0,3.0,0.0,0.0,19.0,23.0,0.0,0.0,0.0,0.0,79.0,11.0,15.0,42.3,0.0,0.0,0.0,0.28,0.0,0.0,0.03,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.03,0.03,0.01,-0.03,-0.03,40.37,47.2,7.99,646.45,176.45,19.72,21.5,8.57,17.1,18.88,8.47,2.43,4.11,5.52,0.0,0.03,0.03,-0.03,0.19,1.87,0.75,0.09,3.55,45.51,1.5,1.31,0.09,0.19,0.19,0.09,0.0,0.0,0.0,0.0,40.37,0.19,0.84,1.21,0.11,0.84,0.0,0.0,0.09,0.19,0.09,0.09,0.01,0.09,0.0,0.0,0.0,0.0,0.0,2.9,1.4,1.21,1.31,0.37,1.31,2.9,4.22,1.59,0.84,0.09,0.75,0.84,3.74,1.12,0.09,56.54,1.87,15.23,35.79,6.64,0.75,56.54,1.96,0.65,3.11,0.93,4.45,35.14,183.08,84.11,1.03,0.84,0.09,1.4,0.65,38.32,0.84,0.28,0.0,0.0,1.78,2.15,0.0,0.0,0.0,0.0,79.0,11.0,15.0,42.3,10.7,46.3,11097.0,1620.0,538.83,3.48,1.04,0.09,0.7,0.78,1.22,1.22,1.48,10.24,13.97,2.7,10.49,3.64,61.06,31.07,0.91,4.4,Central Midfield
2166,2211,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,25,1998,5,2,191.0,1.0,0.47,1.0,1.0,1.0,100.0,0.47,0.47,1.0,1.0,3.7,0.0,0.0,0.0,0.7,0.7,0.7,0.3,0.3,52.0,71.0,73.2,906.0,235.0,28.0,33.0,84.8,17.0,18.0,94.4,6.0,13.0,46.2,0.0,0.1,0.3,-0.1,2.0,5.0,0.0,0.0,1.0,68.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,5.0,3.0,1.41,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,5.0,20.0,4.0,4.0,1.0,3.0,3.0,7.0,5.0,0.0,101.0,6.0,36.0,44.0,22.0,3.0,101.0,8.0,5.0,62.5,3.0,37.5,51.0,263.0,138.0,1.0,1.0,0.0,8.0,0.0,54.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,42.9,0.47,0.22,0.47,0.47,0.47,47.12,0.22,0.22,0.47,0.47,1.74,0.0,0.0,0.0,0.33,0.33,0.33,0.14,0.14,24.5,33.46,34.49,426.91,110.73,13.19,15.55,39.96,8.01,8.48,44.48,2.83,6.13,21.77,0.0,0.05,0.14,-0.05,0.94,2.36,0.0,0.0,0.47,32.04,1.41,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,24.5,0.0,2.36,1.41,0.66,0.94,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.88,0.94,0.94,0.0,0.47,2.36,9.42,1.88,1.88,0.47,1.41,1.41,3.3,2.36,0.0,47.59,2.83,16.96,20.73,10.37,1.41,47.59,3.77,2.36,29.45,1.41,17.67,24.03,123.93,65.03,0.47,0.47,0.0,3.77,0.0,25.45,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,42.9,2.12,47.4,10731.0,1530.0,575.06,3.14,2.24,0.45,1.34,1.34,0.45,0.45,1.79,2.85,3.8,2.24,8.28,3.14,50.2,25.25,0.5,0.96,Central Midfield
2167,2212,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,28,1995,11,7,645.0,1.0,0.0,0.0,16.0,4.0,25.0,2.23,0.56,0.0,0.0,20.5,1.0,0.0,0.0,0.8,0.8,0.05,-0.8,-0.8,183.0,280.0,65.4,3161.0,770.0,92.0,117.0,78.6,70.0,108.0,64.8,18.0,36.0,50.0,1.0,1.8,1.6,-0.8,12.0,15.0,12.0,7.0,20.0,261.0,18.0,0.0,0.0,1.0,57.0,13.0,1.0,0.0,0.0,1.0,183.0,1.0,13.0,28.0,3.91,22.0,0.0,2.0,2.0,2.0,0.0,4.0,0.56,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,347.0,6.0,33.0,112.0,208.0,24.0,347.0,14.0,6.0,42.9,8.0,57.1,198.0,1490.0,737.0,32.0,17.0,7.0,14.0,4.0,233.0,73.0,0.0,0.0,0.0,6.0,5.0,4.0,1.0,0.0,0.0,48.0,0.0,8.0,0.0,0.14,0.0,0.0,2.23,0.56,3.49,0.31,0.08,0.0,0.0,2.86,0.14,0.0,0.0,0.11,0.11,0.01,-0.11,-0.11,25.53,39.07,9.13,441.07,107.44,12.84,16.33,10.97,9.77,15.07,9.04,2.51,5.02,6.98,0.14,0.25,0.22,-0.11,1.67,2.09,1.67,0.98,2.79,36.42,2.51,0.0,0.0,0.14,7.95,1.81,0.14,0.0,0.0,0.14,25.53,0.14,1.81,3.91,0.55,3.07,0.0,0.28,0.28,0.28,0.0,0.56,0.08,0.28,0.0,0.0,0.14,0.14,0.0,0.42,0.42,0.0,0.28,0.14,0.0,0.28,0.0,0.28,0.28,0.0,0.28,0.0,0.42,0.28,0.0,48.42,0.84,4.6,15.63,29.02,3.35,48.42,1.95,0.84,5.99,1.12,7.97,27.63,207.91,102.84,4.47,2.37,0.98,1.95,0.56,32.51,10.19,0.0,0.0,0.0,0.84,0.7,4.0,1.0,0.0,0.0,48.0,0.0,8.0,0.0,7.17,44.6,9541.0,1260.0,568.79,0.38,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,7.22,0.25,8.51,0.37,54.28,28.53,4.61,5.46,Second Striker
2168,2213,Shon Weissman,il ISR,FW,Granada,es La Liga,27,1996,5,0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,10.0,13.0,76.9,161.0,38.0,3.0,4.0,75.0,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,2.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,25.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,28.0,1.0,1.0,13.0,14.0,3.0,28.0,2.0,1.0,50.0,1.0,50.0,14.0,70.0,45.0,1.0,1.0,0.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,16.7,0.0,0.0,0.0,1.1,0.0,0.0,1.21,0.0,0.0,0.0,14.38,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,10.98,14.27,84.4,176.71,41.71,3.29,4.39,82.32,4.39,5.49,87.8,1.1,1.1,109.76,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,14.27,0.0,0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,10.98,0.0,1.1,2.2,2.41,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.0,1.1,1.1,4.39,27.44,3.29,3.29,0.0,3.29,0.0,1.1,1.1,0.0,30.73,1.1,1.1,14.27,15.37,3.29,30.73,2.2,1.1,54.88,1.1,54.88,15.37,76.83,49.39,1.1,1.1,0.0,2.2,0.0,15.37,1.1,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,2.0,1.0,5.0,16.7,0.91,46.3,11097.0,1620.0,538.83,1.02,1.02,0.0,3.07,0.0,1.02,1.02,3.07,0.93,4.66,4.09,5.7,1.07,33.19,25.0,1.79,5.0,Centre-Forward
